id,episode,entity_id,entity_type,entity_property_name,entity_property_value,goal_status,
43,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
44,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
45,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
46,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
47,1,door0,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
48,1,b10,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
49,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
50,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
51,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
52,1,door11,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
53,1,door11,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
54,1,b15,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
55,1,door12,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
56,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
57,1,b5,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
58,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
59,1,door3,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
60,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
61,1,b7,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
62,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
63,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
64,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
65,1,b6,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
66,1,b6,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
67,1,b6,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
68,1,b6,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
69,1,b6,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
70,1,b5,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
71,1,b9,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
72,1,b3,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
73,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
74,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
75,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
76,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
77,1,door1,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
78,1,door1,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
79,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
80,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
81,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
82,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
83,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
84,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
85,1,door1,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
86,1,door1,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
87,1,door1,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
88,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
89,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
90,1,b5,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
91,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
92,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
93,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
94,1,b5,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
95,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
96,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
97,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
98,1,b10,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
99,1,b5,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
100,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
101,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
102,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
103,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
104,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
105,1,b10,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
106,1,b5,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
107,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
108,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
109,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
110,1,door3,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
111,1,b5,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
112,1,b11,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
113,1,b11,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
114,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
115,1,b3,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
116,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
117,1,b5,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
118,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
119,1,b3,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
120,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
121,1,b7,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
122,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
123,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
124,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
125,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
126,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
127,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
128,1,b9,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
129,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
130,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
131,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
132,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
133,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
134,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
135,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
136,1,b10,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
137,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
138,1,b16,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
139,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
140,1,b3,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
141,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
142,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
143,1,b7,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
144,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
145,1,b7,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
146,1,b6,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
147,1,b6,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
148,1,b6,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
149,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
150,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
151,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
152,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
153,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
154,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
155,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
156,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
157,1,b5,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
158,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
159,1,b5,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
160,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
161,1,b5,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
162,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
163,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
164,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
165,1,door2,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
166,1,b9,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
167,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
168,1,b11,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
169,1,b11,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
170,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
171,1,b6,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
172,1,b6,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
173,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
174,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
175,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
176,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
177,1,b6,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
178,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
179,1,b11,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
180,1,b3,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
181,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
182,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
183,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
184,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
185,1,b3,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
186,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
187,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
188,1,b11,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
189,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
190,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
191,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
192,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
193,1,b5,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
194,1,door2,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
195,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
196,1,door1,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
